travel_type,market,measure,unit,state,state_abbrev,period_type,year,quarter,period_label,is_calendar_year_end,value,source,source_file,original_table,original_title
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2023,Q1,YE Q1 2023,False,3866.276,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2023,Q2,YE Q2 2023,False,4073.749,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2023,Q3,YE Q3 2023,False,4203.984,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2023,Q4,YE Q4 2023,True,4181.887,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2024,Q1,YE Q1 2024,False,4572.713,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2024,Q2,YE Q2 2024,False,5022.497,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2024,Q3,YE Q3 2024,False,5017.459,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2024,Q4,YE Q4 2024,True,5024.373,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2025,Q1,YE Q1 2025,False,4697.509,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Western Australia,WA,year_ending,2025,Q2,YE Q2 2025,False,4340.001,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2019,Q4,YE Q4 2019,True,420.197,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2020,Q1,YE Q1 2020,False,425.876,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2020,Q2,YE Q2 2020,False,456.197,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2020,Q3,YE Q3 2020,False,458.151,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2020,Q4,YE Q4 2020,True,477.358,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2021,Q1,YE Q1 2021,False,507.177,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2021,Q2,YE Q2 2021,False,519.872,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2021,Q3,YE Q3 2021,False,569.194,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2021,Q4,YE Q4 2021,True,611.968,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2022,Q1,YE Q1 2022,False,633.061,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2022,Q2,YE Q2 2022,False,667.475,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2022,Q3,YE Q3 2022,False,675.465,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2022,Q4,YE Q4 2022,True,712.093,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2023,Q1,YE Q1 2023,False,664.639,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2023,Q2,YE Q2 2023,False,686.424,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2023,Q3,YE Q3 2023,False,681.548,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2023,Q4,YE Q4 2023,True,733.962,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2024,Q1,YE Q1 2024,False,759.218,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2024,Q2,YE Q2 2024,False,709.713,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2024,Q3,YE Q3 2024,False,731.869,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2024,Q4,YE Q4 2024,True,726.497,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2025,Q1,YE Q1 2025,False,730.048,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Tasmania,TAS,year_ending,2025,Q2,YE Q2 2025,False,742.987,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2019,Q4,YE Q4 2019,True,66.533,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2020,Q1,YE Q1 2020,False,70.457,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2020,Q2,YE Q2 2020,False,67.153,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2020,Q3,YE Q3 2020,False,72.812,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2020,Q4,YE Q4 2020,True,95.586,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2021,Q1,YE Q1 2021,False,91.316,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2021,Q2,YE Q2 2021,False,120.848,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2021,Q3,YE Q3 2021,False,112.721,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2021,Q4,YE Q4 2021,True,98.915,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2022,Q1,YE Q1 2022,False,101.246,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2022,Q2,YE Q2 2022,False,81.265,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2022,Q3,YE Q3 2022,False,106.423,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2022,Q4,YE Q4 2022,True,118.8,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2023,Q1,YE Q1 2023,False,114.263,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2023,Q2,YE Q2 2023,False,132.692,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2023,Q3,YE Q3 2023,False,115.711,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2023,Q4,YE Q4 2023,True,125.606,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2024,Q1,YE Q1 2024,False,186.243,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2024,Q2,YE Q2 2024,False,173.206,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2024,Q3,YE Q3 2024,False,215.37,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2024,Q4,YE Q4 2024,True,210.348,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2025,Q1,YE Q1 2025,False,182.633,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,Northern Territory,NT,year_ending,2025,Q2,YE Q2 2025,False,233.583,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2019,Q4,YE Q4 2019,True,243.477,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2020,Q1,YE Q1 2020,False,265.984,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2020,Q2,YE Q2 2020,False,227.268,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2020,Q3,YE Q3 2020,False,194.923,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2020,Q4,YE Q4 2020,True,176.261,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2021,Q1,YE Q1 2021,False,181.551,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2021,Q2,YE Q2 2021,False,204.876,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2021,Q3,YE Q3 2021,False,205.577,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2021,Q4,YE Q4 2021,True,236.986,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2022,Q1,YE Q1 2022,False,264.984,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2022,Q2,YE Q2 2022,False,293.367,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2022,Q3,YE Q3 2022,False,348.58,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2022,Q4,YE Q4 2022,True,448.877,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
Daytrip,All daytrip,Spend,AUD millions,ACT,ACT,year_ending,2023,Q1,YE Q1 2023,False,486.38,Tourism Research Australia: Domestic Tourism Statistics,domestic_tourism_daytrip_backcast_2019_2025.xlsx,Table 2,"Backcast Daytrip Spend ($M), Australia and Statesa"
